id,battery_power,m_dep,mobile_wt,px_height,px_width,ram,sc_h,sc_w,talk_time,bluetooth,gen,cores,speed,sim,f_camera,camera,memory,screen,wifi,price,resolution,DPI_W,call_ratio
179,801,0.4,165,650,879,1617,17,4,19,Yes,2,hepta,medium,Dual,2.0,4.0,61.96484375,LCD,a,600.35,571350,549.375,42.1578947368421
180,703,0.3,113,218,1065,1472,14,7,7,Yes,4,single,high,Single,12.0,20.0,29.8642578125,LCD,none,590.45,232170,380.35714285714283,100.42857142857143
181,1165,0.2,178,564,831,764,19,12,15,Yes,3,hexa,high,Single,11.0,12.0,40.5751953125,LCD,none,548.61,468684,173.125,77.66666666666667
182,1082,0.1,198,986,1191,2337,6,1,17,No,2,octa,low,Single,,5.0,37.7568359375,Touch,b,632.06,1174326,2977.5,63.64705882352941
183,959,1.0,84,561,1631,3965,16,1,6,Yes,3,quad,high,Dual,15.0,19.0,20.0263671875,LCD,none,1044.24,914991,4077.5,159.83333333333334
184,1502,0.2,138,65,588,3693,17,14,16,Yes,3,penta,medium,Single,,12.0,53.2685546875,Touch,none,1014.68,38220,105.0,93.875
185,1380,0.8,92,420,500,797,13,2,15,Yes,4,triple,medium,Dual,1.0,13.0,4.173828125,Touch,none,817.57,210000,625.0,92.0
186,1266,0.1,95,1365,1698,1687,11,0,18,No,4,hexa,low,Single,,9.0,5.1865234375,LCD,none,968.23,2317770,inf,70.33333333333333
187,1934,0.1,103,619,1299,2940,13,9,2,Yes,4,single,high,Dual,,17.0,45.4365234375,Touch,a,1234.38,804081,360.83333333333337,967.0
188,1905,0.5,151,849,898,1545,9,5,10,Yes,4,single,low,Single,3.0,5.0,6.3037109375,Touch,none,932.66,762402,449.0,190.5
189,1831,0.9,150,611,1381,3834,17,7,13,No,3,penta,medium,Dual,2.0,5.0,42.5673828125,Touch,g,1363.66,843791,493.21428571428567,140.84615384615384
190,596,0.6,165,953,984,2505,15,4,15,No,3,single,medium,Single,8.0,18.0,45.27734375,Touch,none,877.36,937752,615.0,39.733333333333334
191,1562,0.2,190,642,1533,2243,12,10,6,Yes,4,penta,medium,Dual,1.0,15.0,7.5947265625,LCD,none,788.25,984186,383.25,260.3333333333333
192,1490,0.3,150,1417,1464,3600,17,9,7,Yes,4,octa,low,Dual,4.0,8.0,63.1767578125,Touch,a,1452.75,2074488,406.66666666666663,212.85714285714286
193,1523,0.2,117,247,539,3971,18,12,10,Yes,4,dual,high,Single,5.0,6.0,55.9072265625,Touch,g,1153.33,133133,112.29166666666666,152.3
194,640,0.1,163,710,1179,2844,7,5,18,No,3,quad,low,Single,,15.0,19.9833984375,Touch,none,848.17,837090,589.5,35.55555555555556
195,1526,0.2,117,718,751,2227,18,10,3,No,4,hepta,medium,Single,1.0,8.0,23.1103515625,Touch,none,1168.7,539218,187.75,508.6666666666667
196,1989,0.8,94,1100,1497,1665,17,9,12,No,4,triple,high,Dual,,13.0,40.494140625,Touch,n,990.87,1646700,415.83333333333337,165.75
197,1308,0.7,106,59,1215,3355,15,2,4,No,4,triple,medium,Single,,7.0,59.8818359375,LCD,n,789.23,71685,1518.75,327.0
198,609,0.3,93,938,1948,1866,11,10,14,No,3,quad,low,Single,3.0,4.0,25.5400390625,Touch,a,665.39,1827224,487.0,43.5
199,1905,0.4,119,825,1542,1287,13,4,16,No,4,triple,low,Dual,9.0,20.0,35.689453125,LCD,none,952.12,1272150,963.75,119.0625
200,1703,0.6,192,286,1235,1046,5,4,13,Yes,4,single,low,Single,,,21.9560546875,LCD,g,883.01,353210,771.875,131.0
201,1445,0.4,173,1273,1345,1441,7,4,13,Yes,4,hepta,high,Dual,7.0,15.0,19.4560546875,Touch,b,1023.47,1712185,840.625,111.15384615384616
202,1087,0.3,166,295,589,690,14,6,6,No,4,triple,medium,Single,,9.0,16.267578125,LCD,g,736.9,173755,245.41666666666669,181.16666666666666
203,671,0.7,105,852,1182,2504,6,4,15,No,3,hepta,low,Dual,10.0,17.0,30.091796875,LCD,none,867.74,1007064,738.75,44.733333333333334
204,1472,0.1,168,710,1052,2677,19,15,8,Yes,3,hexa,high,Single,6.0,19.0,59.763671875,LCD,none,1008.63,746920,175.33333333333334,184.0
205,765,0.3,115,1277,1429,2243,11,7,4,No,4,octa,low,Dual,,1.0,46.3720703125,LCD,g,729.56,1824833,510.35714285714283,191.25
206,1642,0.3,171,129,873,2984,13,4,17,No,4,hexa,low,Dual,16.0,17.0,8.43359375,LCD,g,942.77,112617,545.625,96.58823529411765
207,1265,0.7,182,690,836,1362,5,0,12,No,2,penta,medium,Single,7.0,16.0,48.3076171875,LCD,b,431.8,576840,inf,105.41666666666667
208,664,0.1,110,701,1478,3629,19,15,6,Yes,4,hepta,medium,Dual,1.0,4.0,50.529296875,Touch,a,1163.48,1036078,246.33333333333331,110.66666666666667
209,1277,0.4,142,309,1460,3559,18,17,6,Yes,4,hexa,low,Dual,,6.0,34.4384765625,Touch,none,1112.27,451140,214.70588235294116,212.83333333333334
210,1395,0.1,111,213,705,2571,11,0,13,No,3,triple,medium,Dual,,1.0,22.814453125,LCD,b,1045.32,150165,inf,107.3076923076923
211,1539,0.1,159,1112,1666,2107,15,9,10,Yes,3,octa,high,Single,,,40.3505859375,LCD,n,734.57,1852592,462.77777777777777,153.9
212,1049,0.5,135,199,1077,1022,11,3,13,Yes,2,penta,medium,Single,9.0,17.0,62.53125,LCD,none,558.07,214323,897.5,80.6923076923077
213,1827,0.5,128,55,1020,2844,14,9,10,No,4,penta,medium,Single,4.0,16.0,39.0791015625,Touch,none,893.97,56100,283.3333333333333,182.7
214,903,0.4,91,1230,1235,711,9,5,10,No,4,single,medium,Dual,,,49.3466796875,Touch,none,802.07,1519050,617.5,90.3
215,1987,1.0,181,1052,1516,3117,18,5,8,Yes,4,triple,low,Single,3.0,7.0,51.9638671875,Touch,g,1224.25,1594832,758.0,248.375
216,1154,0.2,181,541,1499,978,5,3,7,No,4,octa,medium,Dual,,2.0,48.376953125,LCD,b,848.49,810959,1249.1666666666667,164.85714285714286
217,1336,0.2,194,55,583,1869,13,1,16,No,4,penta,low,Single,5.0,9.0,17.29296875,Touch,a,877.52,32065,1457.5,83.5
218,1886,0.4,112,809,1958,1179,16,7,20,No,4,triple,low,Single,,1.0,24.12890625,LCD,a,727.25,1584022,699.2857142857143,94.3
219,1551,0.1,88,1738,1995,3844,11,8,4,No,2,penta,medium,Single,4.0,6.0,50.2802734375,Touch,none,1392.7,3467310,623.4375,387.75
220,850,0.5,133,404,642,593,19,17,10,Yes,4,penta,medium,Dual,6.0,19.0,28.9560546875,LCD,a,572.82,259368,94.41176470588235,85.0
221,660,0.5,111,262,1178,588,6,5,18,No,4,dual,low,Single,5.0,10.0,39.5517578125,Touch,b,793.31,308636,589.0,36.666666666666664
222,1225,0.5,116,759,1404,3836,12,11,11,Yes,2,quad,medium,Dual,8.0,12.0,12.9365234375,LCD,none,779.12,1065636,319.0909090909091,111.36363636363636
223,1452,0.9,123,42,1040,2669,12,10,13,Yes,4,hexa,low,Dual,1.0,11.0,25.203125,LCD,none,880.85,43680,260.0,111.6923076923077
224,1686,0.1,166,397,1453,2958,14,11,2,Yes,2,quad,high,Dual,3.0,4.0,37.5224609375,LCD,none,721.95,576841,330.22727272727275,843.0
225,1634,0.2,200,964,1677,3031,11,6,6,Yes,4,dual,medium,Single,1.0,5.0,17.5791015625,Touch,a,1027.44,1616628,698.75,272.3333333333333
226,1708,0.1,109,233,517,3388,6,4,16,Yes,4,single,high,Dual,18.0,19.0,47.802734375,Touch,g,1130.99,120461,323.125,106.75
227,1151,0.6,128,1022,1560,2377,18,8,13,Yes,2,octa,high,Dual,,1.0,30.34375,Touch,none,672.13,1594320,487.5,88.53846153846153
228,1578,0.1,138,411,1226,2458,19,16,3,No,4,quad,medium,Dual,2.0,19.0,36.658203125,LCD,a,932.55,503886,191.5625,526.0
229,1689,0.3,127,954,1200,2766,7,2,7,No,2,triple,medium,Single,17.0,18.0,23.7490234375,Touch,b,690.48,1144800,1500.0,241.28571428571428
230,1488,0.8,112,1528,1647,3054,14,10,19,No,2,penta,low,Single,1.0,6.0,38.5244140625,LCD,none,920.11,2516616,411.75,78.3157894736842
231,1313,0.4,105,416,1308,3791,11,10,6,Yes,2,single,medium,Dual,4.0,6.0,9.408203125,Touch,g,1005.99,544128,327.0,218.83333333333334
232,1715,0.5,83,638,1615,625,17,6,13,No,4,octa,medium,Dual,4.0,17.0,30.314453125,LCD,none,909.68,1030370,672.9166666666667,131.92307692307693
233,1442,0.1,192,231,687,2227,6,5,20,No,3,triple,medium,Dual,,19.0,26.2490234375,Touch,none,849.08,158697,343.5,72.1
234,528,0.8,142,574,637,3256,9,8,6,No,4,dual,medium,Single,12.0,15.0,6.3505859375,Touch,none,1047.64,365638,199.0625,88.0
235,1523,0.1,129,148,1606,707,19,8,19,Yes,4,single,medium,Single,6.0,8.0,11.0634765625,Touch,none,762.66,237688,501.875,80.15789473684211
236,1133,0.1,199,730,1543,1457,18,12,20,No,3,penta,medium,Single,3.0,12.0,41.2373046875,LCD,b,702.26,1126390,321.45833333333337,56.65
237,1718,0.1,183,564,980,3755,7,1,8,Yes,4,penta,high,Dual,14.0,16.0,6.05078125,Touch,g,1400.92,552720,2450.0,214.75
238,1330,1.0,183,1290,1441,1733,9,0,11,No,3,hepta,low,Single,,1.0,37.1787109375,LCD,b,695.46,1858890,inf,120.9090909090909
239,1799,0.4,107,632,1383,720,12,2,11,Yes,3,quad,low,Single,,2.0,47.8251953125,Touch,g,768.5,874056,1728.75,163.54545454545453
240,633,0.1,139,529,1009,3560,11,1,16,Yes,4,octa,medium,Single,,1.0,48.1103515625,Touch,n,1128.87,533761,2522.5,39.5625
241,724,0.5,187,1273,1754,2311,7,6,7,No,3,hepta,high,Dual,,,43.3115234375,LCD,none,731.6,2232842,730.8333333333333,103.42857142857143
242,822,0.3,157,667,860,3846,10,1,3,Yes,4,hexa,low,Single,,20.0,50.2197265625,LCD,none,995.33,573620,2150.0,274.0
243,1918,0.6,110,1170,1543,1717,7,1,16,No,3,penta,medium,Single,2.0,10.0,10.171875,Touch,b,736.85,1805310,3857.5,119.875
244,1891,0.4,129,169,1108,3704,8,6,11,No,4,hepta,high,Single,7.0,14.0,36.6494140625,LCD,none,1265.47,187252,461.66666666666663,171.9090909090909
245,1373,0.2,127,105,673,3800,8,3,14,Yes,3,hepta,medium,Dual,2.0,12.0,49.087890625,LCD,none,724.21,70665,560.8333333333334,98.07142857142857
246,862,0.4,165,793,1758,278,16,3,11,Yes,2,dual,low,Dual,3.0,15.0,22.8603515625,LCD,b,434.73,1394094,1465.0,78.36363636363636
247,1273,0.4,99,490,886,1767,18,15,11,No,4,quad,medium,Single,3.0,15.0,47.5205078125,Touch,none,1055.64,434140,147.66666666666669,115.72727272727273
248,957,0.8,107,1201,1485,1846,12,5,7,Yes,3,penta,high,Single,4.0,10.0,7.8037109375,LCD,a,826.14,1783485,742.5,136.71428571428572
249,1617,0.7,105,246,1038,829,9,0,10,Yes,4,dual,medium,Dual,3.0,4.0,29.552734375,LCD,none,598.77,255348,inf,161.7
250,893,0.6,183,417,946,2986,7,1,6,No,2,dual,high,Dual,,1.0,54.10546875,Touch,b,632.04,394482,2365.0,148.83333333333334
251,1210,0.1,93,1177,1462,2394,17,9,7,No,2,penta,low,Single,,,61.8037109375,LCD,none,795.92,1720774,406.11111111111114,172.85714285714286
252,708,1.0,195,78,654,2169,6,5,7,Yes,4,octa,high,Dual,,7.0,61.8017578125,Touch,g,806.53,51012,327.0,101.14285714285714
253,835,0.2,101,323,1604,1181,13,5,15,No,3,quad,medium,Dual,2.0,7.0,7.0869140625,Touch,a,681.67,518092,802.0,55.666666666666664
254,1450,0.6,131,707,1882,575,15,9,12,Yes,2,single,high,Dual,9.0,17.0,18.859375,LCD,none,538.1,1330574,522.7777777777778,120.83333333333333
255,973,0.2,190,457,1816,2977,6,4,2,Yes,4,hepta,medium,Single,5.0,16.0,56.0205078125,LCD,none,955.01,829912,1135.0,486.5
256,601,0.1,154,356,765,532,12,8,10,Yes,4,quad,medium,Single,4.0,13.0,4.220703125,Touch,b,639.38,272340,239.0625,60.1
257,507,0.5,141,936,1398,1702,17,0,5,Yes,3,hepta,low,Dual,1.0,11.0,31.8876953125,Touch,g,742.67,1308528,inf,101.4
258,564,0.5,168,912,1980,1074,14,8,15,No,4,triple,medium,Dual,,1.0,50.814453125,Touch,none,838.39,1805760,618.75,37.6
259,1559,0.5,162,179,1559,3352,9,1,3,Yes,4,hexa,medium,Dual,6.0,17.0,6.1796875,Touch,b,1211.02,279061,3897.5,519.6666666666666
260,754,0.7,178,1914,1928,1027,6,3,5,No,4,hepta,low,Dual,7.0,10.0,58.134765625,LCD,none,859.19,3690192,1606.6666666666665,150.8
261,728,0.2,88,526,1529,2039,5,1,12,No,3,quad,high,Dual,,1.0,25.1259765625,Touch,b,672.71,804254,3822.5,60.666666666666664
262,1431,0.6,191,156,952,461,7,3,8,Yes,4,single,low,Single,,1.0,55.6171875,LCD,none,727.84,148512,793.3333333333333,178.875
263,767,0.7,175,344,1517,527,10,0,15,No,2,quad,medium,Single,4.0,10.0,27.6689453125,Touch,none,455.41,521848,inf,51.13333333333333
264,1722,0.8,177,865,1741,3271,14,0,15,No,3,dual,high,Single,8.0,16.0,18.287109375,LCD,n,903.04,1505965,inf,114.8
265,1992,1.0,100,1552,1596,606,9,3,4,Yes,4,dual,medium,Single,5.0,15.0,55.802734375,Touch,a,806.91,2476992,1330.0,498.0
266,1876,0.3,86,546,1564,2513,10,8,16,No,4,hexa,low,Single,10.0,14.0,39.6015625,Touch,none,1132.49,853944,488.75,117.25
267,1054,0.4,136,1097,1222,1675,18,4,14,No,4,hexa,medium,Dual,10.0,12.0,37.775390625,Touch,g,922.89,1340534,763.75,75.28571428571429
268,1283,0.9,93,372,692,2698,9,6,17,Yes,3,penta,medium,Dual,4.0,5.0,46.3017578125,Touch,none,654.23,257424,288.3333333333333,75.47058823529412
269,1281,0.3,148,1285,1617,1129,12,1,6,Yes,2,single,high,Dual,,6.0,27.595703125,Touch,none,609.84,2077845,4042.5,213.5
270,1066,0.9,114,1242,1571,468,19,13,6,No,4,hepta,low,Single,2.0,18.0,7.5751953125,Touch,none,784.94,1951182,302.1153846153846,177.66666666666666
271,730,0.1,89,302,1247,1210,19,15,4,No,4,octa,medium,Dual,,2.0,4.4267578125,Touch,n,767.03,376594,207.83333333333334,182.5
272,1053,0.3,103,594,1767,3086,17,6,5,Yes,4,single,low,Dual,7.0,12.0,44.30859375,Touch,b,831.0,1049598,736.25,210.6
273,1611,0.6,98,303,714,1595,8,4,9,Yes,3,triple,low,Dual,11.0,14.0,3.0751953125,LCD,n,767.24,216342,446.25,179.0
274,793,0.9,133,1858,1935,2332,17,13,14,No,4,dual,medium,Dual,5.0,15.0,29.595703125,Touch,n,721.77,3595230,372.1153846153846,56.642857142857146
275,1220,0.5,125,403,1933,2589,19,11,15,No,3,quad,high,Single,3.0,8.0,60.978515625,Touch,a,907.12,778999,439.3181818181818,81.33333333333333
276,1662,0.8,126,32,1509,3760,9,5,13,No,4,quad,low,Single,,13.0,60.26171875,Touch,n,741.84,48288,754.5,127.84615384615384
277,1281,0.3,144,590,954,1851,8,2,9,Yes,4,quad,high,Dual,3.0,19.0,8.439453125,Touch,none,979.52,562860,1192.5,142.33333333333334
278,538,0.8,177,235,662,417,8,4,9,No,4,hepta,low,Single,12.0,13.0,2.4267578125,LCD,b,532.41,155570,413.75,59.77777777777778
279,823,0.4,187,630,888,294,13,9,11,Yes,2,octa,low,Single,,4.0,38.4736328125,LCD,b,400.86,559440,246.66666666666669,74.81818181818181
280,1733,1.0,119,357,527,3576,17,16,9,Yes,4,hexa,high,Single,3.0,20.0,35.4404296875,LCD,none,1019.05,188139,82.34375,192.55555555555554
281,1429,0.9,100,246,820,3945,11,7,18,No,4,triple,medium,Dual,,14.0,39.5546875,LCD,g,850.72,201720,292.85714285714283,79.38888888888889
282,1839,0.5,200,475,1493,927,19,10,18,Yes,4,hepta,medium,Single,9.0,11.0,53.6240234375,LCD,n,729.9,709175,373.25,102.16666666666667
283,659,0.5,110,1054,1929,2044,15,5,2,No,4,triple,high,Single,6.0,7.0,6.4482421875,LCD,n,903.62,2033166,964.5,329.5
284,1953,0.1,158,555,764,2334,11,5,4,Yes,3,octa,medium,Dual,7.0,9.0,55.6376953125,LCD,none,954.92,424020,382.0,488.25
285,1172,0.7,164,607,1092,1477,12,0,6,No,4,single,medium,Single,,3.0,26.1982421875,LCD,none,875.99,662844,inf,195.33333333333334
286,612,0.3,102,1360,1891,3161,8,4,3,Yes,2,hepta,medium,Dual,6.0,7.0,16.314453125,LCD,none,990.48,2571760,1181.875,204.0
287,1563,0.2,170,142,1699,3660,7,5,5,No,4,octa,high,Single,,,23.837890625,Touch,none,1408.04,241258,849.5,312.6
288,1191,0.8,84,681,683,1604,14,3,9,No,4,single,medium,Dual,16.0,20.0,25.703125,LCD,a,994.16,465123,569.1666666666666,132.33333333333334
289,615,0.6,163,104,1664,2211,7,4,18,Yes,2,hexa,low,Dual,,4.0,41.6982421875,LCD,b,659.96,173056,1040.0,34.166666666666664
290,1893,0.2,134,637,763,3822,14,3,18,Yes,2,dual,medium,Dual,8.0,11.0,62.2099609375,Touch,a,1135.19,486031,635.8333333333334,105.16666666666667
291,1563,0.1,151,410,572,3922,11,1,8,No,2,hepta,medium,Dual,10.0,13.0,16.130859375,LCD,a,861.82,234520,1430.0,195.375
292,1995,0.8,139,1830,1963,1203,14,12,18,Yes,3,hexa,medium,Single,6.0,18.0,9.2783203125,Touch,b,1271.96,3592290,408.95833333333337,110.83333333333333
293,1517,0.6,143,802,1489,2822,15,5,11,No,4,penta,low,Single,6.0,14.0,47.634765625,Touch,b,909.42,1194178,744.5,137.9090909090909
294,832,0.3,108,311,1294,447,15,13,12,No,4,penta,medium,Dual,1.0,5.0,33.6787109375,Touch,none,591.38,402434,248.84615384615384,69.33333333333333
295,1162,0.7,114,56,997,1652,5,0,20,No,4,hepta,medium,Single,,1.0,55.04296875,LCD,none,836.87,55832,inf,58.1
296,1595,0.3,121,344,655,3608,15,1,16,Yes,2,octa,high,Single,7.0,19.0,12.375,Touch,none,600.59,225320,1637.5,99.6875
297,1329,0.9,181,1053,1458,1228,8,6,6,Yes,3,hexa,medium,Single,1.0,2.0,51.2119140625,LCD,b,626.67,1535274,607.5,221.5
298,928,0.7,80,221,1243,666,19,10,5,Yes,2,octa,low,Dual,11.0,13.0,54.9462890625,Touch,none,386.61,274703,310.75,185.6
299,1656,0.1,105,506,519,1499,12,8,19,Yes,4,hepta,low,Dual,8.0,17.0,37.244140625,LCD,n,789.73,262614,162.1875,87.15789473684211
300,1937,0.6,189,1728,1767,3321,5,4,14,Yes,3,single,medium,Single,17.0,19.0,57.36328125,Touch,none,1501.74,3053376,1104.375,138.35714285714286
301,977,0.6,181,63,566,1206,7,1,8,Yes,2,hexa,medium,Dual,2.0,7.0,56.09765625,Touch,b,432.82,35658,1415.0,122.125
302,768,0.1,113,418,515,952,19,3,16,Yes,4,single,low,Single,16.0,20.0,54.8583984375,LCD,b,663.4,215270,429.16666666666663,48.0
303,1464,0.9,117,854,1168,3927,5,3,15,Yes,2,dual,low,Dual,11.0,14.0,12.185546875,Touch,g,965.6,997472,973.3333333333333,97.6
304,1177,0.4,191,178,882,311,18,5,19,No,4,dual,low,Single,1.0,8.0,28.4326171875,LCD,none,690.68,156996,441.0,61.94736842105263
305,1348,0.3,98,1869,1942,955,18,11,7,No,3,triple,medium,Single,18.0,20.0,51.2783203125,Touch,a,850.26,3629598,441.3636363636363,192.57142857142858
306,1956,0.5,87,185,776,1109,13,1,19,No,4,triple,medium,Single,,2.0,36.9384765625,Touch,none,744.56,143560,1940.0,102.94736842105263
307,1751,0.6,178,170,564,2969,8,6,17,No,2,hexa,low,Dual,6.0,20.0,8.0693359375,LCD,a,1034.08,95880,235.0,103.0
308,1530,0.8,177,454,1975,725,11,10,19,No,2,hexa,medium,Single,11.0,13.0,41.2021484375,LCD,a,746.85,896650,493.75,80.52631578947368
309,1997,0.5,185,866,1212,1655,7,6,15,Yes,3,quad,medium,Dual,1.0,8.0,39.4072265625,LCD,none,1008.31,1049592,505.0,133.13333333333333
310,1414,0.5,180,44,1118,3490,16,12,13,Yes,2,dual,medium,Dual,5.0,6.0,43.7353515625,Touch,none,627.71,49192,232.91666666666669,108.76923076923077
311,1707,0.8,80,1331,1388,1774,12,0,10,No,2,hepta,medium,Single,,2.0,40.775390625,LCD,none,702.03,1847428,inf,170.7
312,894,0.5,199,1285,1462,3615,13,0,6,No,4,triple,low,Dual,1.0,14.0,49.3623046875,LCD,n,1183.6,1878670,inf,149.0
313,645,0.7,184,741,1130,714,18,2,13,No,4,octa,medium,Single,6.0,17.0,40.16796875,Touch,none,661.58,837330,1412.5,49.61538461538461
314,1163,0.6,155,520,754,2768,19,2,12,No,2,dual,high,Dual,,,48.2568359375,LCD,b,605.39,392080,942.5,96.91666666666667
315,1126,0.9,165,114,1726,3739,14,1,13,No,3,octa,low,Single,3.0,17.0,48.7548828125,LCD,none,1169.53,196764,4315.0,86.61538461538461
316,1648,0.8,170,1153,1876,610,8,1,6,No,4,quad,low,Single,6.0,9.0,63.373046875,Touch,none,815.12,2163028,4690.0,274.6666666666667
317,1170,0.4,199,474,709,715,18,5,20,Yes,4,dual,low,Single,6.0,13.0,14.07421875,LCD,b,718.15,336066,354.5,58.5
318,508,0.3,94,39,557,663,13,12,7,No,4,single,low,Single,7.0,8.0,42.0166015625,LCD,none,617.79,21723,116.04166666666666,72.57142857142857
319,1097,0.2,161,419,1914,1725,14,5,9,No,3,triple,medium,Dual,6.0,8.0,63.17578125,LCD,b,728.77,801966,957.0,121.88888888888889
320,728,0.6,101,584,775,834,16,0,5,No,4,dual,medium,Dual,,20.0,5.01953125,Touch,none,677.49,452600,inf,145.6
321,1980,0.8,177,312,1910,3865,12,10,18,No,4,single,low,Dual,2.0,13.0,28.4736328125,LCD,none,1063.53,595920,477.5,110.0
322,1504,0.9,182,19,1923,3059,6,5,10,No,2,single,high,Dual,1.0,2.0,63.400390625,Touch,none,782.12,36537,961.5,150.4
323,1379,1.0,83,207,1370,651,9,6,7,Yes,4,single,medium,Dual,14.0,17.0,61.9462890625,Touch,none,842.96,283590,570.8333333333334,197.0
324,1698,0.9,160,363,994,796,13,3,14,No,4,hexa,medium,Single,5.0,20.0,17.5908203125,LCD,g,846.12,360822,828.3333333333333,121.28571428571429
325,920,0.4,115,209,1078,785,10,7,5,No,2,hepta,medium,Dual,5.0,14.0,25.0078125,Touch,b,430.37,225302,385.0,184.0
326,1144,0.4,189,159,724,3252,16,0,8,Yes,2,single,medium,Dual,,11.0,20.75390625,LCD,none,733.82,115116,inf,143.0
327,1995,0.2,129,649,1104,1322,15,11,7,Yes,2,single,low,Single,6.0,15.0,25.7041015625,Touch,a,677.65,716496,250.9090909090909,285.0
328,1430,0.5,183,1132,1182,2832,7,1,15,No,2,single,low,Dual,1.0,16.0,26.4873046875,Touch,n,789.68,1338024,2955.0,95.33333333333333
329,972,0.4,193,1392,1795,1615,11,6,13,Yes,2,penta,low,Dual,5.0,8.0,13.3173828125,Touch,none,721.71,2498640,747.9166666666667,74.76923076923077
330,662,0.8,138,1001,1224,2125,17,15,15,No,2,single,low,Single,5.0,10.0,20.0712890625,Touch,b,507.36,1225224,204.0,44.13333333333333
331,1867,0.1,191,712,1442,990,6,1,2,No,4,hexa,high,Single,,3.0,9.5791015625,LCD,n,815.21,1026704,3605.0,933.5
332,1730,0.1,143,418,1023,1595,14,0,12,No,4,quad,medium,Dual,,10.0,20.009765625,Touch,none,1098.72,427614,inf,144.16666666666666
333,1723,0.6,126,384,1361,1213,5,0,16,Yes,4,triple,medium,Single,1.0,17.0,7.474609375,Touch,g,866.94,522624,inf,107.6875
334,1882,0.2,140,119,652,2500,17,1,11,Yes,2,dual,medium,Dual,8.0,13.0,46.2822265625,LCD,b,711.58,77588,1630.0,171.0909090909091
335,803,0.3,106,627,935,2801,18,15,12,No,2,quad,low,Dual,,1.0,17.9375,Touch,none,658.21,586245,155.83333333333334,66.91666666666667
336,580,0.9,91,1086,1345,3451,15,1,11,Yes,3,triple,medium,Dual,,1.0,46.4755859375,Touch,none,940.81,1460670,3362.5,52.72727272727273
337,668,0.3,114,195,1292,1201,14,12,4,No,4,single,high,Single,2.0,19.0,47.6416015625,Touch,none,641.62,251940,269.1666666666667,167.0
338,1391,0.8,182,14,1256,3139,14,7,14,No,4,single,medium,Single,2.0,6.0,35.8984375,Touch,none,1012.34,17584,448.57142857142856,99.35714285714286
339,1560,0.8,169,745,1364,1938,15,11,16,No,4,hepta,high,Single,,1.0,21.525390625,Touch,b,1137.8,1016180,310.0,97.5
340,821,0.1,109,253,1786,3185,8,4,15,No,3,triple,medium,Dual,5.0,9.0,53.330078125,LCD,none,924.92,451858,1116.25,54.733333333333334
341,811,0.3,106,333,1429,2111,18,7,2,Yes,4,hexa,high,Dual,5.0,13.0,2.4365234375,LCD,g,896.15,475857,510.35714285714283,405.5
342,1989,0.1,193,629,682,2369,7,0,18,Yes,3,octa,high,Dual,8.0,15.0,17.1533203125,Touch,none,1158.68,428978,inf,110.5
343,1034,0.7,120,707,1199,3625,17,1,12,Yes,2,hepta,high,Dual,6.0,20.0,36.95703125,Touch,b,801.15,847693,2997.5,86.16666666666667
344,618,0.3,86,1314,1688,1051,13,10,15,No,2,single,medium,Single,2.0,4.0,6.1015625,LCD,b,653.48,2218032,422.0,41.2
345,654,0.7,196,1715,1898,1036,17,4,13,Yes,4,quad,medium,Single,,4.0,51.615234375,LCD,none,720.4,3255070,1186.25,50.30769230769231
346,576,0.2,184,513,1438,2938,6,0,5,Yes,4,penta,high,Single,2.0,7.0,10.3154296875,Touch,b,851.0,737694,inf,115.2
347,667,0.7,185,13,1463,2855,5,0,19,Yes,4,hexa,low,Single,6.0,13.0,3.6552734375,LCD,n,868.98,19019,inf,35.10526315789474
348,869,0.6,118,1243,1584,2727,13,3,8,Yes,4,single,medium,Single,7.0,15.0,56.3232421875,LCD,none,887.66,1968912,1320.0,108.625
349,635,0.4,149,300,1059,2973,12,5,18,Yes,2,triple,low,Dual,2.0,4.0,41.58984375,LCD,b,795.44,317700,529.5,35.27777777777778
350,609,0.3,117,58,1253,2581,15,11,15,Yes,4,single,high,Single,15.0,16.0,43.833984375,LCD,n,874.69,72674,284.77272727272725,40.6
351,1557,0.1,123,1107,1442,2690,18,16,9,No,2,penta,high,Dual,16.0,20.0,2.2890625,LCD,n,849.57,1596294,225.3125,173.0
352,1604,1.0,191,134,939,916,13,10,12,Yes,2,octa,medium,Single,2.0,5.0,32.58984375,Touch,a,767.75,125826,234.75,133.66666666666666
353,1182,0.5,138,275,986,2563,19,17,19,No,4,octa,low,Single,7.0,16.0,8.3349609375,LCD,none,1051.04,271150,145.0,62.21052631578947
