id,battery_power,m_dep,mobile_wt,px_height,px_width,ram,sc_h,sc_w,talk_time,bluetooth,gen,cores,speed,sim,f_camera,camera,memory,screen,wifi,price,resolution,DPI_W,call_ratio
177,1949,0.1,101,839,1136,2478,14,8,20,No,3,penta,medium,Dual,0.0,1.0,23.2548828125,LCD,none,922,953104,55.90551181102362,97.45
178,947,0.1,197,1176,1220,2842,16,12,2,No,4,dual,low,Dual,0.0,13.0,22.4697265625,LCD,none,753,1434720,40.026246719160106,473.5
179,801,0.4,165,650,879,1617,17,4,19,Yes,2,hepta,medium,Dual,2.0,4.0,61.96484375,LCD,a,600,571350,86.51574803149606,42.1578947368421
180,703,0.3,113,218,1065,1472,14,7,7,Yes,4,single,high,Single,12.0,20.0,29.8642578125,LCD,none,590,232170,59.89876265466816,100.42857142857143
181,1165,0.2,178,564,831,764,19,12,15,Yes,3,hexa,high,Single,11.0,12.0,40.5751953125,LCD,none,548,468684,27.263779527559056,77.66666666666667
182,1082,0.1,198,986,1191,2337,6,1,17,No,2,octa,low,Single,0.0,5.0,37.7568359375,Touch,b,632,1174326,468.89763779527556,63.64705882352941
183,959,1.0,84,561,1631,3965,16,1,6,Yes,3,quad,high,Dual,15.0,19.0,20.0263671875,LCD,none,1044,914991,642.1259842519685,159.83333333333334
184,1502,0.2,138,65,588,3693,17,14,16,Yes,3,penta,medium,Single,0.0,12.0,53.2685546875,Touch,none,1014,38220,16.53543307086614,93.875
185,1380,0.8,92,420,500,797,13,2,15,Yes,4,triple,medium,Dual,1.0,13.0,4.173828125,Touch,none,817,210000,98.4251968503937,92.0
186,1266,0.1,95,1365,1698,1687,11,0,18,No,4,hexa,low,Single,0.0,9.0,5.1865234375,LCD,none,968,2317770,inf,70.33333333333333
187,1934,0.1,103,619,1299,2940,13,9,2,Yes,4,single,high,Dual,0.0,17.0,45.4365234375,Touch,a,1234,804081,56.8241469816273,967.0
188,1905,0.5,151,849,898,1545,9,5,10,Yes,4,single,low,Single,3.0,5.0,6.3037109375,Touch,none,932,762402,70.70866141732283,190.5
189,1831,0.9,150,611,1381,3834,17,7,13,No,3,penta,medium,Dual,2.0,5.0,42.5673828125,Touch,g,1363,843791,77.67154105736782,140.84615384615384
190,596,0.6,165,953,984,2505,15,4,15,No,3,single,medium,Single,8.0,18.0,45.27734375,Touch,none,877,937752,96.85039370078741,39.733333333333334
191,1562,0.2,190,642,1533,2243,12,10,6,Yes,4,penta,medium,Dual,1.0,15.0,7.5947265625,LCD,none,788,984186,60.35433070866142,260.3333333333333
192,1490,0.3,150,1417,1464,3600,17,9,7,Yes,4,octa,low,Dual,4.0,8.0,63.1767578125,Touch,a,1452,2074488,64.04199475065616,212.85714285714286
193,1523,0.2,117,247,539,3971,18,12,10,Yes,4,dual,high,Single,5.0,6.0,55.9072265625,Touch,g,1153,133133,17.683727034120732,152.3
194,640,0.1,163,710,1179,2844,7,5,18,No,3,quad,low,Single,0.0,15.0,19.9833984375,Touch,none,848,837090,92.83464566929135,35.55555555555556
195,1526,0.2,117,718,751,2227,18,10,3,No,4,hepta,medium,Single,1.0,8.0,23.1103515625,Touch,none,1168,539218,29.566929133858267,508.6666666666667
196,1989,0.8,94,1100,1497,1665,17,9,12,No,4,triple,high,Dual,0.0,13.0,40.494140625,Touch,n,990,1646700,65.48556430446195,165.75
197,1308,0.7,106,59,1215,3355,15,2,4,No,4,triple,medium,Single,0.0,7.0,59.8818359375,LCD,n,789,71685,239.17322834645668,327.0
198,609,0.3,93,938,1948,1866,11,10,14,No,3,quad,low,Single,3.0,4.0,25.5400390625,Touch,a,665,1827224,76.69291338582677,43.5
199,1905,0.4,119,825,1542,1287,13,4,16,No,4,triple,low,Dual,9.0,20.0,35.689453125,LCD,none,952,1272150,151.77165354330708,119.0625
200,1703,0.6,192,286,1235,1046,5,4,13,Yes,4,single,low,Single,0.0,0.0,21.9560546875,LCD,g,883,353210,121.55511811023622,131.0
201,1445,0.4,173,1273,1345,1441,7,4,13,Yes,4,hepta,high,Dual,7.0,15.0,19.4560546875,Touch,b,1023,1712185,132.38188976377953,111.15384615384616
202,1087,0.3,166,295,589,690,14,6,6,No,4,triple,medium,Single,0.0,9.0,16.267578125,LCD,g,736,173755,38.648293963254595,181.16666666666666
203,671,0.7,105,852,1182,2504,6,4,15,No,3,hepta,low,Dual,10.0,17.0,30.091796875,LCD,none,867,1007064,116.33858267716535,44.733333333333334
204,1472,0.1,168,710,1052,2677,19,15,8,Yes,3,hexa,high,Single,6.0,19.0,59.763671875,LCD,none,1008,746920,27.61154855643045,184.0
205,765,0.3,115,1277,1429,2243,11,7,4,No,4,octa,low,Dual,0.0,1.0,46.3720703125,LCD,g,729,1824833,80.37120359955006,191.25
206,1642,0.3,171,129,873,2984,13,4,17,No,4,hexa,low,Dual,16.0,17.0,8.43359375,LCD,g,942,112617,85.9251968503937,96.58823529411765
207,1265,0.7,182,690,836,1362,5,0,12,No,2,penta,medium,Single,7.0,16.0,48.3076171875,LCD,b,431,576840,inf,105.41666666666667
208,664,0.1,110,701,1478,3629,19,15,6,Yes,4,hepta,medium,Dual,1.0,4.0,50.529296875,Touch,a,1163,1036078,38.79265091863517,110.66666666666667
209,1277,0.4,142,309,1460,3559,18,17,6,Yes,4,hexa,low,Dual,0.0,6.0,34.4384765625,Touch,none,1112,451140,33.81194997684113,212.83333333333334
210,1395,0.1,111,213,705,2571,11,0,13,No,3,triple,medium,Dual,0.0,1.0,22.814453125,LCD,b,1045,150165,inf,107.3076923076923
211,1539,0.1,159,1112,1666,2107,15,9,10,Yes,3,octa,high,Single,0.0,0.0,40.3505859375,LCD,n,734,1852592,72.87839020122485,153.9
212,1049,0.5,135,199,1077,1022,11,3,13,Yes,2,penta,medium,Single,9.0,17.0,62.53125,LCD,none,558,214323,141.33858267716536,80.6923076923077
213,1827,0.5,128,55,1020,2844,14,9,10,No,4,penta,medium,Single,4.0,16.0,39.0791015625,Touch,none,893,56100,44.61942257217847,182.7
214,903,0.4,91,1230,1235,711,9,5,10,No,4,single,medium,Dual,0.0,0.0,49.3466796875,Touch,none,802,1519050,97.24409448818898,90.3
215,1987,1.0,181,1052,1516,3117,18,5,8,Yes,4,triple,low,Single,3.0,7.0,51.9638671875,Touch,g,1224,1594832,119.37007874015747,248.375
216,1154,0.2,181,541,1499,978,5,3,7,No,4,octa,medium,Dual,0.0,2.0,48.376953125,LCD,b,848,810959,196.71916010498688,164.85714285714286
217,1336,0.2,194,55,583,1869,13,1,16,No,4,penta,low,Single,5.0,9.0,17.29296875,Touch,a,877,32065,229.5275590551181,83.5
218,1886,0.4,112,809,1958,1179,16,7,20,No,4,triple,low,Single,0.0,1.0,24.12890625,LCD,a,727,1584022,110.12373453318335,94.3
219,1551,0.1,88,1738,1995,3844,11,8,4,No,2,penta,medium,Single,4.0,6.0,50.2802734375,Touch,none,1392,3467310,98.17913385826772,387.75
220,850,0.5,133,404,642,593,19,17,10,Yes,4,penta,medium,Dual,6.0,19.0,28.9560546875,LCD,a,572,259368,14.867994441871236,85.0
221,660,0.5,111,262,1178,588,6,5,18,No,4,dual,low,Single,5.0,10.0,39.5517578125,Touch,b,793,308636,92.75590551181102,36.666666666666664
222,1225,0.5,116,759,1404,3836,12,11,11,Yes,2,quad,medium,Dual,8.0,12.0,12.9365234375,LCD,none,779,1065636,50.25053686471009,111.36363636363636
223,1452,0.9,123,42,1040,2669,12,10,13,Yes,4,hexa,low,Dual,1.0,11.0,25.203125,LCD,none,880,43680,40.94488188976378,111.6923076923077
224,1686,0.1,166,397,1453,2958,14,11,2,Yes,2,quad,high,Dual,3.0,4.0,37.5224609375,LCD,none,721,576841,52.004294917680745,843.0
225,1634,0.2,200,964,1677,3031,11,6,6,Yes,4,dual,medium,Single,1.0,5.0,17.5791015625,Touch,a,1027,1616628,110.03937007874016,272.3333333333333
226,1708,0.1,109,233,517,3388,6,4,16,Yes,4,single,high,Dual,18.0,19.0,47.802734375,Touch,g,1130,120461,50.88582677165354,106.75
227,1151,0.6,128,1022,1560,2377,18,8,13,Yes,2,octa,high,Dual,0.0,1.0,30.34375,Touch,none,672,1594320,76.77165354330708,88.53846153846153
228,1578,0.1,138,411,1226,2458,19,16,3,No,4,quad,medium,Dual,2.0,19.0,36.658203125,LCD,a,932,503886,30.16732283464567,526.0
229,1689,0.3,127,954,1200,2766,7,2,7,No,2,triple,medium,Single,17.0,18.0,23.7490234375,Touch,b,690,1144800,236.2204724409449,241.28571428571428
230,1488,0.8,112,1528,1647,3054,14,10,19,No,2,penta,low,Single,1.0,6.0,38.5244140625,LCD,none,920,2516616,64.84251968503936,78.3157894736842
231,1313,0.4,105,416,1308,3791,11,10,6,Yes,2,single,medium,Dual,4.0,6.0,9.408203125,Touch,g,1005,544128,51.496062992125985,218.83333333333334
232,1715,0.5,83,638,1615,625,17,6,13,No,4,octa,medium,Dual,4.0,17.0,30.314453125,LCD,none,909,1030370,105.97112860892389,131.92307692307693
233,1442,0.1,192,231,687,2227,6,5,20,No,3,triple,medium,Dual,0.0,19.0,26.2490234375,Touch,none,849,158697,54.09448818897638,72.1
234,528,0.8,142,574,637,3256,9,8,6,No,4,dual,medium,Single,12.0,15.0,6.3505859375,Touch,none,1047,365638,31.348425196850393,88.0
235,1523,0.1,129,148,1606,707,19,8,19,Yes,4,single,medium,Single,6.0,8.0,11.0634765625,Touch,none,762,237688,79.03543307086613,80.15789473684211
236,1133,0.1,199,730,1543,1457,18,12,20,No,3,penta,medium,Single,3.0,12.0,41.2373046875,LCD,b,702,1126390,50.623359580052494,56.65
237,1718,0.1,183,564,980,3755,7,1,8,Yes,4,penta,high,Dual,14.0,16.0,6.05078125,Touch,g,1400,552720,385.8267716535433,214.75
238,1330,1.0,183,1290,1441,1733,9,0,11,No,3,hepta,low,Single,0.0,1.0,37.1787109375,LCD,b,695,1858890,inf,120.9090909090909
239,1799,0.4,107,632,1383,720,12,2,11,Yes,3,quad,low,Single,0.0,2.0,47.8251953125,Touch,g,768,874056,272.244094488189,163.54545454545453
240,633,0.1,139,529,1009,3560,11,1,16,Yes,4,octa,medium,Single,0.0,1.0,48.1103515625,Touch,n,1128,533761,397.244094488189,39.5625
241,724,0.5,187,1273,1754,2311,7,6,7,No,3,hepta,high,Dual,0.0,0.0,43.3115234375,LCD,none,731,2232842,115.09186351706036,103.42857142857143
242,822,0.3,157,667,860,3846,10,1,3,Yes,4,hexa,low,Single,0.0,20.0,50.2197265625,LCD,none,995,573620,338.5826771653543,274.0
243,1918,0.6,110,1170,1543,1717,7,1,16,No,3,penta,medium,Single,2.0,10.0,10.171875,Touch,b,736,1805310,607.4803149606299,119.875
244,1891,0.4,129,169,1108,3704,8,6,11,No,4,hepta,high,Single,7.0,14.0,36.6494140625,LCD,none,1265,187252,72.70341207349081,171.9090909090909
245,1373,0.2,127,105,673,3800,8,3,14,Yes,3,hepta,medium,Dual,2.0,12.0,49.087890625,LCD,none,724,70665,88.32020997375328,98.07142857142857
246,862,0.4,165,793,1758,278,16,3,11,Yes,2,dual,low,Dual,3.0,15.0,22.8603515625,LCD,b,434,1394094,230.70866141732284,78.36363636363636
247,1273,0.4,99,490,886,1767,18,15,11,No,4,quad,medium,Single,3.0,15.0,47.5205078125,Touch,none,1055,434140,23.25459317585302,115.72727272727273
248,957,0.8,107,1201,1485,1846,12,5,7,Yes,3,penta,high,Single,4.0,10.0,7.8037109375,LCD,a,826,1783485,116.92913385826772,136.71428571428572
249,1617,0.7,105,246,1038,829,9,0,10,Yes,4,dual,medium,Dual,3.0,4.0,29.552734375,LCD,none,598,255348,inf,161.7
250,893,0.6,183,417,946,2986,7,1,6,No,2,dual,high,Dual,0.0,1.0,54.10546875,Touch,b,632,394482,372.4409448818898,148.83333333333334
251,1210,0.1,93,1177,1462,2394,17,9,7,No,2,penta,low,Single,0.0,0.0,61.8037109375,LCD,none,795,1720774,63.954505686789155,172.85714285714286
252,708,1.0,195,78,654,2169,6,5,7,Yes,4,octa,high,Dual,0.0,7.0,61.8017578125,Touch,g,806,51012,51.496062992125985,101.14285714285714
253,835,0.2,101,323,1604,1181,13,5,15,No,3,quad,medium,Dual,2.0,7.0,7.0869140625,Touch,a,681,518092,126.2992125984252,55.666666666666664
254,1450,0.6,131,707,1882,575,15,9,12,Yes,2,single,high,Dual,9.0,17.0,18.859375,LCD,none,538,1330574,82.32720909886264,120.83333333333333
255,973,0.2,190,457,1816,2977,6,4,2,Yes,4,hepta,medium,Single,5.0,16.0,56.0205078125,LCD,none,955,829912,178.74015748031496,486.5
256,601,0.1,154,356,765,532,12,8,10,Yes,4,quad,medium,Single,4.0,13.0,4.220703125,Touch,b,639,272340,37.64763779527559,60.1
257,507,0.5,141,936,1398,1702,17,0,5,Yes,3,hepta,low,Dual,1.0,11.0,31.8876953125,Touch,g,742,1308528,inf,101.4
258,564,0.5,168,912,1980,1074,14,8,15,No,4,triple,medium,Dual,0.0,1.0,50.814453125,Touch,none,838,1805760,97.44094488188976,37.6
259,1559,0.5,162,179,1559,3352,9,1,3,Yes,4,hexa,medium,Dual,6.0,17.0,6.1796875,Touch,b,1211,279061,613.779527559055,519.6666666666666
260,754,0.7,178,1914,1928,1027,6,3,5,No,4,hepta,low,Dual,7.0,10.0,58.134765625,LCD,none,859,3690192,253.01837270341204,150.8
261,728,0.2,88,526,1529,2039,5,1,12,No,3,quad,high,Dual,0.0,1.0,25.1259765625,Touch,b,672,804254,601.9685039370079,60.666666666666664
262,1431,0.6,191,156,952,461,7,3,8,Yes,4,single,low,Single,0.0,1.0,55.6171875,LCD,none,727,148512,124.93438320209972,178.875
263,767,0.7,175,344,1517,527,10,0,15,No,2,quad,medium,Single,4.0,10.0,27.6689453125,Touch,none,455,521848,inf,51.13333333333333
264,1722,0.8,177,865,1741,3271,14,0,15,No,3,dual,high,Single,8.0,16.0,18.287109375,LCD,n,903,1505965,inf,114.8
265,1992,1.0,100,1552,1596,606,9,3,4,Yes,4,dual,medium,Single,5.0,15.0,55.802734375,Touch,a,806,2476992,209.44881889763778,498.0
266,1876,0.3,86,546,1564,2513,10,8,16,No,4,hexa,low,Single,10.0,14.0,39.6015625,Touch,none,1132,853944,76.96850393700787,117.25
267,1054,0.4,136,1097,1222,1675,18,4,14,No,4,hexa,medium,Dual,10.0,12.0,37.775390625,Touch,g,922,1340534,120.2755905511811,75.28571428571429
268,1283,0.9,93,372,692,2698,9,6,17,Yes,3,penta,medium,Dual,4.0,5.0,46.3017578125,Touch,none,654,257424,45.40682414698163,75.47058823529412
269,1281,0.3,148,1285,1617,1129,12,1,6,Yes,2,single,high,Dual,0.0,6.0,27.595703125,Touch,none,609,2077845,636.6141732283464,213.5
270,1066,0.9,114,1242,1571,468,19,13,6,No,4,hepta,low,Single,2.0,18.0,7.5751953125,Touch,none,784,1951182,47.57722592368261,177.66666666666666
271,730,0.1,89,302,1247,1210,19,15,4,No,4,octa,medium,Dual,0.0,2.0,4.4267578125,Touch,n,767,376594,32.72965879265092,182.5
272,1053,0.3,103,594,1767,3086,17,6,5,Yes,4,single,low,Dual,7.0,12.0,44.30859375,Touch,b,831,1049598,115.94488188976378,210.6
273,1611,0.6,98,303,714,1595,8,4,9,Yes,3,triple,low,Dual,11.0,14.0,3.0751953125,LCD,n,767,216342,70.2755905511811,179.0
274,793,0.9,133,1858,1935,2332,17,13,14,No,4,dual,medium,Dual,5.0,15.0,29.595703125,Touch,n,721,3595230,58.60084797092671,56.642857142857146
275,1220,0.5,125,403,1933,2589,19,11,15,No,3,quad,high,Single,3.0,8.0,60.978515625,Touch,a,907,778999,69.18396564065856,81.33333333333333
276,1662,0.8,126,32,1509,3760,9,5,13,No,4,quad,low,Single,0.0,13.0,60.26171875,Touch,n,741,48288,118.81889763779527,127.84615384615384
277,1281,0.3,144,590,954,1851,8,2,9,Yes,4,quad,high,Dual,3.0,19.0,8.439453125,Touch,none,979,562860,187.79527559055117,142.33333333333334
278,538,0.8,177,235,662,417,8,4,9,No,4,hepta,low,Single,12.0,13.0,2.4267578125,LCD,b,532,155570,65.15748031496062,59.77777777777778
279,823,0.4,187,630,888,294,13,9,11,Yes,2,octa,low,Single,0.0,4.0,38.4736328125,LCD,b,400,559440,38.84514435695538,74.81818181818181
280,1733,1.0,119,357,527,3576,17,16,9,Yes,4,hexa,high,Single,3.0,20.0,35.4404296875,LCD,none,1019,188139,12.96751968503937,192.55555555555554
281,1429,0.9,100,246,820,3945,11,7,18,No,4,triple,medium,Dual,0.0,14.0,39.5546875,LCD,g,850,201720,46.11923509561304,79.38888888888889
282,1839,0.5,200,475,1493,927,19,10,18,Yes,4,hepta,medium,Single,9.0,11.0,53.6240234375,LCD,n,729,709175,58.77952755905512,102.16666666666667
283,659,0.5,110,1054,1929,2044,15,5,2,No,4,triple,high,Single,6.0,7.0,6.4482421875,LCD,n,903,2033166,151.88976377952756,329.5
284,1953,0.1,158,555,764,2334,11,5,4,Yes,3,octa,medium,Dual,7.0,9.0,55.6376953125,LCD,none,954,424020,60.15748031496064,488.25
285,1172,0.7,164,607,1092,1477,12,0,6,No,4,single,medium,Single,0.0,3.0,26.1982421875,LCD,none,875,662844,inf,195.33333333333334
286,612,0.3,102,1360,1891,3161,8,4,3,Yes,2,hepta,medium,Dual,6.0,7.0,16.314453125,LCD,none,990,2571760,186.1220472440945,204.0
287,1563,0.2,170,142,1699,3660,7,5,5,No,4,octa,high,Single,0.0,0.0,23.837890625,Touch,none,1408,241258,133.7795275590551,312.6
288,1191,0.8,84,681,683,1604,14,3,9,No,4,single,medium,Dual,16.0,20.0,25.703125,LCD,a,994,465123,89.63254593175853,132.33333333333334
289,615,0.6,163,104,1664,2211,7,4,18,Yes,2,hexa,low,Dual,0.0,4.0,41.6982421875,LCD,b,659,173056,163.7795275590551,34.166666666666664
290,1893,0.2,134,637,763,3822,14,3,18,Yes,2,dual,medium,Dual,8.0,11.0,62.2099609375,Touch,a,1135,486031,100.13123359580052,105.16666666666667
291,1563,0.1,151,410,572,3922,11,1,8,No,2,hepta,medium,Dual,10.0,13.0,16.130859375,LCD,a,861,234520,225.19685039370077,195.375
292,1995,0.8,139,1830,1963,1203,14,12,18,Yes,3,hexa,medium,Single,6.0,18.0,9.2783203125,Touch,b,1271,3592290,64.40288713910762,110.83333333333333
293,1517,0.6,143,802,1489,2822,15,5,11,No,4,penta,low,Single,6.0,14.0,47.634765625,Touch,b,909,1194178,117.24409448818898,137.9090909090909
294,832,0.3,108,311,1294,447,15,13,12,No,4,penta,medium,Dual,1.0,5.0,33.6787109375,Touch,none,591,402434,39.18837068443367,69.33333333333333
295,1162,0.7,114,56,997,1652,5,0,20,No,4,hepta,medium,Single,0.0,1.0,55.04296875,LCD,none,836,55832,inf,58.1
296,1595,0.3,121,344,655,3608,15,1,16,Yes,2,octa,high,Single,7.0,19.0,12.375,Touch,none,600,225320,257.87401574803147,99.6875
297,1329,0.9,181,1053,1458,1228,8,6,6,Yes,3,hexa,medium,Single,1.0,2.0,51.2119140625,LCD,b,626,1535274,95.66929133858268,221.5
298,928,0.7,80,221,1243,666,19,10,5,Yes,2,octa,low,Dual,11.0,13.0,54.9462890625,Touch,none,386,274703,48.93700787401575,185.6
299,1656,0.1,105,506,519,1499,12,8,19,Yes,4,hepta,low,Dual,8.0,17.0,37.244140625,LCD,n,789,262614,25.541338582677167,87.15789473684211
300,1937,0.6,189,1728,1767,3321,5,4,14,Yes,3,single,medium,Single,17.0,19.0,57.36328125,Touch,none,1501,3053376,173.91732283464566,138.35714285714286
301,977,0.6,181,63,566,1206,7,1,8,Yes,2,hexa,medium,Dual,2.0,7.0,56.09765625,Touch,b,432,35658,222.83464566929135,122.125
302,768,0.1,113,418,515,952,19,3,16,Yes,4,single,low,Single,16.0,20.0,54.8583984375,LCD,b,663,215270,67.58530183727034,48.0
303,1464,0.9,117,854,1168,3927,5,3,15,Yes,2,dual,low,Dual,11.0,14.0,12.185546875,Touch,g,965,997472,153.28083989501312,97.6
304,1177,0.4,191,178,882,311,18,5,19,No,4,dual,low,Single,1.0,8.0,28.4326171875,LCD,none,690,156996,69.44881889763779,61.94736842105263
305,1348,0.3,98,1869,1942,955,18,11,7,No,3,triple,medium,Single,18.0,20.0,51.2783203125,Touch,a,850,3629598,69.50608446671438,192.57142857142858
306,1956,0.5,87,185,776,1109,13,1,19,No,4,triple,medium,Single,0.0,2.0,36.9384765625,Touch,none,744,143560,305.51181102362204,102.94736842105263
307,1751,0.6,178,170,564,2969,8,6,17,No,2,hexa,low,Dual,6.0,20.0,8.0693359375,LCD,a,1034,95880,37.00787401574803,103.0
308,1530,0.8,177,454,1975,725,11,10,19,No,2,hexa,medium,Single,11.0,13.0,41.2021484375,LCD,a,746,896650,77.75590551181102,80.52631578947368
309,1997,0.5,185,866,1212,1655,7,6,15,Yes,3,quad,medium,Dual,1.0,8.0,39.4072265625,LCD,none,1008,1049592,79.5275590551181,133.13333333333333
310,1414,0.5,180,44,1118,3490,16,12,13,Yes,2,dual,medium,Dual,5.0,6.0,43.7353515625,Touch,none,627,49192,36.67979002624672,108.76923076923077
311,1707,0.8,80,1331,1388,1774,12,0,10,No,2,hepta,medium,Single,0.0,2.0,40.775390625,LCD,none,702,1847428,inf,170.7
312,894,0.5,199,1285,1462,3615,13,0,6,No,4,triple,low,Dual,1.0,14.0,49.3623046875,LCD,n,1183,1878670,inf,149.0
313,645,0.7,184,741,1130,714,18,2,13,No,4,octa,medium,Single,6.0,17.0,40.16796875,Touch,none,661,837330,222.44094488188975,49.61538461538461
314,1163,0.6,155,520,754,2768,19,2,12,No,2,dual,high,Dual,0.0,0.0,48.2568359375,LCD,b,605,392080,148.4251968503937,96.91666666666667
315,1126,0.9,165,114,1726,3739,14,1,13,No,3,octa,low,Single,3.0,17.0,48.7548828125,LCD,none,1169,196764,679.5275590551181,86.61538461538461
316,1648,0.8,170,1153,1876,610,8,1,6,No,4,quad,low,Single,6.0,9.0,63.373046875,Touch,none,815,2163028,738.5826771653543,274.6666666666667
317,1170,0.4,199,474,709,715,18,5,20,Yes,4,dual,low,Single,6.0,13.0,14.07421875,LCD,b,718,336066,55.82677165354331,58.5
318,508,0.3,94,39,557,663,13,12,7,No,4,single,low,Single,7.0,8.0,42.0166015625,LCD,none,617,21723,18.274278215223095,72.57142857142857
319,1097,0.2,161,419,1914,1725,14,5,9,No,3,triple,medium,Dual,6.0,8.0,63.17578125,LCD,b,728,801966,150.70866141732284,121.88888888888889
320,728,0.6,101,584,775,834,16,0,5,No,4,dual,medium,Dual,0.0,20.0,5.01953125,Touch,none,677,452600,inf,145.6
321,1980,0.8,177,312,1910,3865,12,10,18,No,4,single,low,Dual,2.0,13.0,28.4736328125,LCD,none,1063,595920,75.19685039370079,110.0
322,1504,0.9,182,19,1923,3059,6,5,10,No,2,single,high,Dual,1.0,2.0,63.400390625,Touch,none,782,36537,151.4173228346457,150.4
323,1379,1.0,83,207,1370,651,9,6,7,Yes,4,single,medium,Dual,14.0,17.0,61.9462890625,Touch,none,842,283590,89.89501312335958,197.0
324,1698,0.9,160,363,994,796,13,3,14,No,4,hexa,medium,Single,5.0,20.0,17.5908203125,LCD,g,846,360822,130.44619422572177,121.28571428571429
325,920,0.4,115,209,1078,785,10,7,5,No,2,hepta,medium,Dual,5.0,14.0,25.0078125,Touch,b,430,225302,60.62992125984252,184.0
326,1144,0.4,189,159,724,3252,16,0,8,Yes,2,single,medium,Dual,0.0,11.0,20.75390625,LCD,none,733,115116,inf,143.0
327,1995,0.2,129,649,1104,1322,15,11,7,Yes,2,single,low,Single,6.0,15.0,25.7041015625,Touch,a,677,716496,39.51324266284896,285.0
328,1430,0.5,183,1132,1182,2832,7,1,15,No,2,single,low,Dual,1.0,16.0,26.4873046875,Touch,n,789,1338024,465.3543307086614,95.33333333333333
329,972,0.4,193,1392,1795,1615,11,6,13,Yes,2,penta,low,Dual,5.0,8.0,13.3173828125,Touch,none,721,2498640,117.78215223097114,74.76923076923077
330,662,0.8,138,1001,1224,2125,17,15,15,No,2,single,low,Single,5.0,10.0,20.0712890625,Touch,b,507,1225224,32.125984251968504,44.13333333333333
331,1867,0.1,191,712,1442,990,6,1,2,No,4,hexa,high,Single,0.0,3.0,9.5791015625,LCD,n,815,1026704,567.7165354330708,933.5
332,1730,0.1,143,418,1023,1595,14,0,12,No,4,quad,medium,Dual,0.0,10.0,20.009765625,Touch,none,1098,427614,inf,144.16666666666666
333,1723,0.6,126,384,1361,1213,5,0,16,Yes,4,triple,medium,Single,1.0,17.0,7.474609375,Touch,g,866,522624,inf,107.6875
334,1882,0.2,140,119,652,2500,17,1,11,Yes,2,dual,medium,Dual,8.0,13.0,46.2822265625,LCD,b,711,77588,256.6929133858268,171.0909090909091
335,803,0.3,106,627,935,2801,18,15,12,No,2,quad,low,Dual,0.0,1.0,17.9375,Touch,none,658,586245,24.540682414698164,66.91666666666667
336,580,0.9,91,1086,1345,3451,15,1,11,Yes,3,triple,medium,Dual,0.0,1.0,46.4755859375,Touch,none,940,1460670,529.5275590551181,52.72727272727273
337,668,0.3,114,195,1292,1201,14,12,4,No,4,single,high,Single,2.0,19.0,47.6416015625,Touch,none,641,251940,42.38845144356956,167.0
338,1391,0.8,182,14,1256,3139,14,7,14,No,4,single,medium,Single,2.0,6.0,35.8984375,Touch,none,1012,17584,70.64116985376828,99.35714285714286
339,1560,0.8,169,745,1364,1938,15,11,16,No,4,hepta,high,Single,0.0,1.0,21.525390625,Touch,b,1137,1016180,48.818897637795274,97.5
340,821,0.1,109,253,1786,3185,8,4,15,No,3,triple,medium,Dual,5.0,9.0,53.330078125,LCD,none,924,451858,175.78740157480314,54.733333333333334
